ctgov,cause,time,estimate
NCT00472199,Lack of Efficacy,49,0.9302
NCT00472199,Lack of Efficacy,55,0.9302
NCT00472199,Lack of Efficacy,62,0.9266
NCT00472199,Lack of Efficacy,82,0.9266
NCT00472199,Lack of Efficacy,83,0.9158
NCT00472199,Lack of Efficacy,102,0.9158
NCT00472199,Lack of Efficacy,104,0.9121
NCT00472199,Lack of Efficacy,125,0.9084
NCT00472199,Lack of Efficacy,126,0.9046
NCT00472199,Lack of Efficacy,128,0.9008
NCT00472199,Lack of Efficacy,209,0.9008
NCT00472199,Voluntary Withdrawal,1,1
NCT00472199,Voluntary Withdrawal,3,1
NCT00472199,Voluntary Withdrawal,4,0.9969
NCT00472199,Voluntary Withdrawal,6,0.9938
NCT00472199,Voluntary Withdrawal,21,0.9938
NCT00472199,Voluntary Withdrawal,22,0.9906
NCT00472199,Voluntary Withdrawal,24,0.9873
NCT00472199,Voluntary Withdrawal,27,0.984
NCT00472199,Voluntary Withdrawal,40,0.984
NCT00472199,Voluntary Withdrawal,41,0.9805
NCT00472199,Voluntary Withdrawal,48,0.9805
NCT00472199,Voluntary Withdrawal,49,0.9768
NCT00472199,Voluntary Withdrawal,62,0.9768
NCT00472199,Voluntary Withdrawal,64,0.9731
NCT00472199,Voluntary Withdrawal,72,0.9731
NCT00472199,Voluntary Withdrawal,82,0.9693
NCT00472199,Voluntary Withdrawal,86,0.9693
NCT00472199,Voluntary Withdrawal,88,0.9655
NCT00472199,Voluntary Withdrawal,144,0.9655
NCT00472199,Voluntary Withdrawal,155,0.9614
NCT00472199,Voluntary Withdrawal,209,0.9614
NCT00479401,Adverse Event,1,0.9963
NCT00479401,Adverse Event,4,0.9888
NCT00479401,Adverse Event,10,0.9888
NCT00479401,Adverse Event,19,0.9793
NCT00479401,Adverse Event,27,0.9774
NCT00479401,Adverse Event,28,0.9717
NCT00479401,Adverse Event,34,0.9698
NCT00479401,Adverse Event,35,0.966
NCT00479401,Adverse Event,41,0.9621
NCT00479401,Adverse Event,42,0.9583
NCT00479401,Adverse Event,45,0.9563
NCT00479401,Adverse Event,55,0.9525
NCT00479401,Adverse Event,59,0.9486
NCT00479401,Adverse Event,76,0.9467
NCT00479401,Adverse Event,86,0.9428
NCT00479401,Adverse Event,91,0.9329
NCT00479401,Adverse Event,92,0.929
NCT00479401,Adverse Event,119,0.927
NCT00479401,Adverse Event,131,0.923
NCT00479401,Adverse Event,139,0.923
NCT00479401,Adverse Event,140,0.921
NCT00479401,Adverse Event,145,0.9189
NCT00479401,Adverse Event,155,0.9169
NCT00479401,Adverse Event,186,0.9149
NCT00479401,Adverse Event,194,0.9128
NCT00479401,Adverse Event,196,0.9088
NCT00479401,Adverse Event,213,0.9067
NCT00479401,Adverse Event,268,0.9067
NCT00479401,Voluntary Withdrawal,1,1
NCT00479401,Voluntary Withdrawal,2,0.9963
NCT00479401,Voluntary Withdrawal,4,0.9963
NCT00479401,Voluntary Withdrawal,5,0.9944
NCT00479401,Voluntary Withdrawal,13,0.9925
NCT00479401,Voluntary Withdrawal,14,0.9906
NCT00479401,Voluntary Withdrawal,27,0.9886
NCT00479401,Voluntary Withdrawal,35,0.9828
NCT00479401,Voluntary Withdrawal,41,0.9809
NCT00479401,Voluntary Withdrawal,69,0.9809
NCT00479401,Voluntary Withdrawal,70,0.9789
NCT00479401,Voluntary Withdrawal,80,0.9768
NCT00479401,Voluntary Withdrawal,81,0.9748
NCT00479401,Voluntary Withdrawal,87,0.9748
NCT00479401,Voluntary Withdrawal,90,0.9728
NCT00479401,Voluntary Withdrawal,91,0.9687
NCT00479401,Voluntary Withdrawal,134,0.9562
NCT00479401,Voluntary Withdrawal,159,0.9562
NCT00479401,Voluntary Withdrawal,164,0.952
NCT00479401,Voluntary Withdrawal,172,0.9499
NCT00479401,Voluntary Withdrawal,200,0.9499
NCT00479401,Voluntary Withdrawal,201,0.9478
NCT00479401,Voluntary Withdrawal,216,0.9478
NCT00479401,Voluntary Withdrawal,217,0.9456
NCT00479401,Voluntary Withdrawal,268,0.9456
NCT00525512,Adverse Event,1,1
NCT00525512,Adverse Event,13,0.9903
NCT00525512,Adverse Event,19,0.9903
NCT00525512,Adverse Event,37,0.9804
NCT00525512,Adverse Event,54,0.9784
NCT00525512,Adverse Event,55,0.9745
NCT00525512,Adverse Event,63,0.9705
NCT00525512,Adverse Event,96,0.9642
NCT00525512,Adverse Event,119,0.9535
NCT00525512,Adverse Event,139,0.9513
NCT00525512,Adverse Event,146,0.9448
NCT00525512,Adverse Event,195,0.9427
NCT00525512,Adverse Event,221,0.9383
NCT00525512,Adverse Event,224,0.9317
NCT00525512,Adverse Event,229,0.9295
NCT00525512,Adverse Event,335,0.9162
NCT00525512,Adverse Event,341,0.914
NCT00525512,Adverse Event,345,0.9073
NCT00525512,Adverse Event,379,0.8984
NCT00525512,Adverse Event,438,0.8916
NCT00525512,Adverse Event,455,0.8736
NCT00525512,Adverse Event,548,0.8668
NCT00525512,Adverse Event,596,0.8461
NCT00525512,Adverse Event,648,0.8368
NCT00525512,Adverse Event,703,0.8368
NCT00525512,Adverse Event,707,0.7439
NCT00525512,Adverse Event,731,0.7439
NCT00525512,Lack of Efficacy,1,1
NCT00525512,Lack of Efficacy,55,1
NCT00525512,Lack of Efficacy,59,0.9919
NCT00525512,Lack of Efficacy,62,0.9919
NCT00525512,Lack of Efficacy,63,0.9898
NCT00525512,Lack of Efficacy,69,0.9877
NCT00525512,Lack of Efficacy,79,0.9877
NCT00525512,Lack of Efficacy,85,0.9856
NCT00525512,Lack of Efficacy,95,0.9856
NCT00525512,Lack of Efficacy,96,0.9834
NCT00525512,Lack of Efficacy,104,0.9812
NCT00525512,Lack of Efficacy,109,0.9812
NCT00525512,Lack of Efficacy,110,0.9791
NCT00525512,Lack of Efficacy,118,0.9791
NCT00525512,Lack of Efficacy,119,0.9769
NCT00525512,Lack of Efficacy,137,0.9769
NCT00525512,Lack of Efficacy,139,0.9746
NCT00525512,Lack of Efficacy,188,0.9746
NCT00525512,Lack of Efficacy,190,0.9724
NCT00525512,Lack of Efficacy,195,0.9701
NCT00525512,Lack of Efficacy,218,0.9701
NCT00525512,Lack of Efficacy,223,0.9656
NCT00525512,Lack of Efficacy,463,0.9656
NCT00525512,Lack of Efficacy,464,0.9631
NCT00525512,Lack of Efficacy,558,0.9631
NCT00525512,Lack of Efficacy,560,0.9606
NCT00525512,Lack of Efficacy,731,0.9606
NCT00525512,Other/Miscellaneous,1,1
NCT00525512,Other/Miscellaneous,37,1
NCT00525512,Other/Miscellaneous,54,0.998
NCT00525512,Other/Miscellaneous,59,0.998
NCT00525512,Other/Miscellaneous,61,0.9959
NCT00525512,Other/Miscellaneous,62,0.9959
NCT00525512,Other/Miscellaneous,63,0.9939
NCT00525512,Other/Miscellaneous,69,0.9939
NCT00525512,Other/Miscellaneous,71,0.9897
NCT00525512,Other/Miscellaneous,72,0.9793
NCT00525512,Other/Miscellaneous,73,0.9646
NCT00525512,Other/Miscellaneous,74,0.9604
NCT00525512,Other/Miscellaneous,76,0.9563
NCT00525512,Other/Miscellaneous,221,0.9563
NCT00525512,Other/Miscellaneous,223,0.954
NCT00525512,Other/Miscellaneous,274,0.954
NCT00525512,Other/Miscellaneous,307,0.9517
NCT00525512,Other/Miscellaneous,336,0.9517
NCT00525512,Other/Miscellaneous,339,0.9494
NCT00525512,Other/Miscellaneous,408,0.9494
NCT00525512,Other/Miscellaneous,412,0.947
NCT00525512,Other/Miscellaneous,731,0.947
NCT00525512,Voluntary Withdrawal,1,0.9981
NCT00525512,Voluntary Withdrawal,5,0.9923
NCT00525512,Voluntary Withdrawal,19,0.9844
NCT00525512,Voluntary Withdrawal,27,0.9844
NCT00525512,Voluntary Withdrawal,28,0.9825
NCT00525512,Voluntary Withdrawal,55,0.9825
NCT00525512,Voluntary Withdrawal,56,0.9805
NCT00525512,Voluntary Withdrawal,59,0.9805
NCT00525512,Voluntary Withdrawal,64,0.9744
NCT00525512,Voluntary Withdrawal,104,0.9744
NCT00525512,Voluntary Withdrawal,110,0.9701
NCT00525512,Voluntary Withdrawal,142,0.9701
NCT00525512,Voluntary Withdrawal,165,0.9657
NCT00525512,Voluntary Withdrawal,229,0.9657
NCT00525512,Voluntary Withdrawal,234,0.9611
NCT00525512,Voluntary Withdrawal,339,0.9611
NCT00525512,Voluntary Withdrawal,341,0.9587
NCT00525512,Voluntary Withdrawal,435,0.9563
NCT00525512,Voluntary Withdrawal,438,0.9539
NCT00525512,Voluntary Withdrawal,475,0.9515
NCT00525512,Voluntary Withdrawal,494,0.9465
NCT00525512,Voluntary Withdrawal,558,0.9465
NCT00525512,Voluntary Withdrawal,560,0.944
NCT00525512,Voluntary Withdrawal,670,0.944
NCT00525512,Voluntary Withdrawal,671,0.9402
NCT00525512,Voluntary Withdrawal,677,0.9402
NCT00525512,Voluntary Withdrawal,678,0.9286
NCT00525512,Voluntary Withdrawal,731,0.9286
NCT00563381,Adverse Event,1,0.9995
NCT00563381,Adverse Event,30,0.9846
NCT00563381,Adverse Event,34,0.9844
NCT00563381,Adverse Event,46,0.9789
NCT00563381,Adverse Event,50,0.9784
NCT00563381,Adverse Event,66,0.9709
NCT00563381,Adverse Event,85,0.9667
NCT00563381,Adverse Event,110,0.9634
NCT00563381,Adverse Event,118,0.9605
NCT00563381,Adverse Event,120,0.9588
NCT00563381,Adverse Event,126,0.9565
NCT00563381,Adverse Event,130,0.9562
NCT00563381,Adverse Event,137,0.9537
NCT00563381,Adverse Event,142,0.9534
NCT00563381,Adverse Event,148,0.9512
NCT00563381,Adverse Event,173,0.9476
NCT00563381,Adverse Event,178,0.9461
NCT00563381,Adverse Event,202,0.9432
NCT00563381,Adverse Event,218,0.9385
NCT00563381,Adverse Event,236,0.9363
NCT00563381,Adverse Event,244,0.9341
NCT00563381,Adverse Event,251,0.9336
NCT00563381,Adverse Event,278,0.929
NCT00563381,Adverse Event,285,0.929
NCT00563381,Adverse Event,293,0.9272
NCT00563381,Adverse Event,321,0.9256
NCT00563381,Adverse Event,358,0.9203
NCT00563381,Adverse Event,412,0.9203
NCT00563381,Lack of Efficacy,1,1
NCT00563381,Lack of Efficacy,17,0.9996
NCT00563381,Lack of Efficacy,20,0.999
NCT00563381,Lack of Efficacy,27,0.9989
NCT00563381,Lack of Efficacy,31,0.9985
NCT00563381,Lack of Efficacy,44,0.9985
NCT00563381,Lack of Efficacy,51,0.9982
NCT00563381,Lack of Efficacy,54,0.9978
NCT00563381,Lack of Efficacy,60,0.9978
NCT00563381,Lack of Efficacy,63,0.9965
NCT00563381,Lack of Efficacy,104,0.996
NCT00563381,Lack of Efficacy,106,0.9957
NCT00563381,Lack of Efficacy,116,0.9957
NCT00563381,Lack of Efficacy,127,0.995
NCT00563381,Lack of Efficacy,142,0.9948
NCT00563381,Lack of Efficacy,144,0.9945
NCT00563381,Lack of Efficacy,160,0.9942
NCT00563381,Lack of Efficacy,184,0.9942
NCT00563381,Lack of Efficacy,197,0.9938
NCT00563381,Lack of Efficacy,215,0.9938
NCT00563381,Lack of Efficacy,218,0.9934
NCT00563381,Lack of Efficacy,247,0.9928
NCT00563381,Lack of Efficacy,275,0.9928
NCT00563381,Lack of Efficacy,281,0.9922
NCT00563381,Lack of Efficacy,320,0.9917
NCT00563381,Lack of Efficacy,412,0.9917
NCT00563381,Lost to Follow-up,1,0.9997
NCT00563381,Lost to Follow-up,33,0.9997
NCT00563381,Lost to Follow-up,34,0.9996
NCT00563381,Lost to Follow-up,73,0.9994
NCT00563381,Lost to Follow-up,74,0.9993
NCT00563381,Lost to Follow-up,79,0.9993
NCT00563381,Lost to Follow-up,80,0.999
NCT00563381,Lost to Follow-up,124,0.9989
NCT00563381,Lost to Follow-up,125,0.9987
NCT00563381,Lost to Follow-up,134,0.9987
NCT00563381,Lost to Follow-up,137,0.9984
NCT00563381,Lost to Follow-up,149,0.9984
NCT00563381,Lost to Follow-up,153,0.9981
NCT00563381,Lost to Follow-up,204,0.9981
NCT00563381,Lost to Follow-up,209,0.9978
NCT00563381,Lost to Follow-up,210,0.9975
NCT00563381,Lost to Follow-up,213,0.9973
NCT00563381,Lost to Follow-up,266,0.9973
NCT00563381,Lost to Follow-up,267,0.9972
NCT00563381,Lost to Follow-up,296,0.9972
NCT00563381,Lost to Follow-up,298,0.997
NCT00563381,Lost to Follow-up,336,0.997
NCT00563381,Lost to Follow-up,337,0.9968
NCT00563381,Lost to Follow-up,357,0.9968
NCT00563381,Lost to Follow-up,358,0.9967
NCT00563381,Lost to Follow-up,412,0.9967
NCT00563381,Other/Miscellaneous,1,1
NCT00563381,Other/Miscellaneous,4,1
NCT00563381,Other/Miscellaneous,6,0.9995
NCT00563381,Other/Miscellaneous,9,0.999
NCT00563381,Other/Miscellaneous,20,0.9989
NCT00563381,Other/Miscellaneous,31,0.9985
NCT00563381,Other/Miscellaneous,35,0.9979
NCT00563381,Other/Miscellaneous,56,0.9976
NCT00563381,Other/Miscellaneous,66,0.9968
NCT00563381,Other/Miscellaneous,117,0.9959
NCT00563381,Other/Miscellaneous,121,0.9954
NCT00563381,Other/Miscellaneous,137,0.995
NCT00563381,Other/Miscellaneous,141,0.9947
NCT00563381,Other/Miscellaneous,192,0.9947
NCT00563381,Other/Miscellaneous,202,0.9942
NCT00563381,Other/Miscellaneous,237,0.9942
NCT00563381,Other/Miscellaneous,238,0.9939
NCT00563381,Other/Miscellaneous,239,0.9939
NCT00563381,Other/Miscellaneous,241,0.9933
NCT00563381,Other/Miscellaneous,278,0.993
NCT00563381,Other/Miscellaneous,301,0.9923
NCT00563381,Other/Miscellaneous,320,0.9923
NCT00563381,Other/Miscellaneous,330,0.9918
NCT00563381,Other/Miscellaneous,352,0.9917
NCT00563381,Other/Miscellaneous,355,0.9914
NCT00563381,Other/Miscellaneous,412,0.9914
NCT00563381,Protocol Violation,1,0.9989
NCT00563381,Protocol Violation,16,0.9974
NCT00563381,Protocol Violation,26,0.9969
NCT00563381,Protocol Violation,30,0.9957
NCT00563381,Protocol Violation,33,0.9956
NCT00563381,Protocol Violation,37,0.9946
NCT00563381,Protocol Violation,54,0.994
NCT00563381,Protocol Violation,58,0.9923
NCT00563381,Protocol Violation,69,0.9906
NCT00563381,Protocol Violation,71,0.9896
NCT00563381,Protocol Violation,73,0.9893
NCT00563381,Protocol Violation,92,0.9881
NCT00563381,Protocol Violation,104,0.988
NCT00563381,Protocol Violation,113,0.987
NCT00563381,Protocol Violation,123,0.9862
NCT00563381,Protocol Violation,126,0.9855
NCT00563381,Protocol Violation,128,0.9853
NCT00563381,Protocol Violation,202,0.9844
NCT00563381,Protocol Violation,209,0.984
NCT00563381,Protocol Violation,212,0.9832
NCT00563381,Protocol Violation,234,0.9826
NCT00563381,Protocol Violation,241,0.9816
NCT00563381,Protocol Violation,246,0.9813
NCT00563381,Protocol Violation,279,0.9807
NCT00563381,Protocol Violation,282,0.9804
NCT00563381,Protocol Violation,329,0.9802
NCT00563381,Protocol Violation,336,0.9798
NCT00563381,Protocol Violation,412,0.9798
NCT00563381,Voluntary Withdrawal,1,0.9981
NCT00563381,Voluntary Withdrawal,6,0.9963
NCT00563381,Voluntary Withdrawal,8,0.9947
NCT00563381,Voluntary Withdrawal,14,0.9922
NCT00563381,Voluntary Withdrawal,30,0.9873
NCT00563381,Voluntary Withdrawal,35,0.9841
NCT00563381,Voluntary Withdrawal,45,0.9832
NCT00563381,Voluntary Withdrawal,49,0.9814
NCT00563381,Voluntary Withdrawal,53,0.9807
NCT00563381,Voluntary Withdrawal,63,0.9733
NCT00563381,Voluntary Withdrawal,70,0.9708
NCT00563381,Voluntary Withdrawal,91,0.9684
NCT00563381,Voluntary Withdrawal,100,0.9666
NCT00563381,Voluntary Withdrawal,118,0.9642
NCT00563381,Voluntary Withdrawal,121,0.9624
NCT00563381,Voluntary Withdrawal,127,0.9603
NCT00563381,Voluntary Withdrawal,137,0.9587
NCT00563381,Voluntary Withdrawal,148,0.9581
NCT00563381,Voluntary Withdrawal,156,0.9564
NCT00563381,Voluntary Withdrawal,175,0.9561
NCT00563381,Voluntary Withdrawal,182,0.9546
NCT00563381,Voluntary Withdrawal,197,0.9531
NCT00563381,Voluntary Withdrawal,232,0.952
NCT00563381,Voluntary Withdrawal,245,0.9479
NCT00563381,Voluntary Withdrawal,287,0.9443
NCT00563381,Voluntary Withdrawal,347,0.9427
NCT00563381,Voluntary Withdrawal,412,0.9427
NCT00601250,Adverse Event,1,1
NCT00601250,Adverse Event,15,1
NCT00601250,Adverse Event,19,0.9986
NCT00601250,Adverse Event,23,0.9957
NCT00601250,Adverse Event,24,0.9942
NCT00601250,Adverse Event,27,0.9942
NCT00601250,Adverse Event,40,0.9928
NCT00601250,Adverse Event,41,0.9928
NCT00601250,Adverse Event,46,0.9913
NCT00601250,Adverse Event,84,0.9913
NCT00601250,Adverse Event,88,0.9884
NCT00601250,Adverse Event,91,0.9884
NCT00601250,Adverse Event,95,0.9869
NCT00601250,Adverse Event,137,0.9869
NCT00601250,Adverse Event,150,0.9854
NCT00601250,Adverse Event,151,0.9854
NCT00601250,Adverse Event,153,0.9839
NCT00601250,Adverse Event,207,0.9839
NCT00601250,Other/Miscellaneous,1,1
NCT00601250,Other/Miscellaneous,15,1
NCT00601250,Other/Miscellaneous,19,0.9986
NCT00601250,Other/Miscellaneous,40,0.9986
NCT00601250,Other/Miscellaneous,41,0.9971
NCT00601250,Other/Miscellaneous,52,0.9971
NCT00601250,Other/Miscellaneous,59,0.9956
NCT00601250,Other/Miscellaneous,62,0.9956
NCT00601250,Other/Miscellaneous,65,0.9941
NCT00601250,Other/Miscellaneous,96,0.9941
NCT00601250,Other/Miscellaneous,110,0.9926
NCT00601250,Other/Miscellaneous,114,0.9926
NCT00601250,Other/Miscellaneous,126,0.9912
NCT00601250,Other/Miscellaneous,133,0.9912
NCT00601250,Other/Miscellaneous,137,0.9896
NCT00601250,Other/Miscellaneous,151,0.9896
NCT00601250,Other/Miscellaneous,153,0.9881
NCT00601250,Other/Miscellaneous,166,0.9881
NCT00601250,Other/Miscellaneous,167,0.9865
NCT00601250,Other/Miscellaneous,173,0.9865
NCT00601250,Other/Miscellaneous,174,0.9824
NCT00601250,Other/Miscellaneous,207,0.9824
NCT00601250,Voluntary Withdrawal,1,1
NCT00601250,Voluntary Withdrawal,10,1
NCT00601250,Voluntary Withdrawal,13,0.9986
NCT00601250,Voluntary Withdrawal,15,0.9957
NCT00601250,Voluntary Withdrawal,19,0.9957
NCT00601250,Voluntary Withdrawal,21,0.9942
NCT00601250,Voluntary Withdrawal,24,0.9942
NCT00601250,Voluntary Withdrawal,25,0.9928
NCT00601250,Voluntary Withdrawal,27,0.9914
NCT00601250,Voluntary Withdrawal,41,0.9914
NCT00601250,Voluntary Withdrawal,46,0.9899
NCT00601250,Voluntary Withdrawal,48,0.9884
NCT00601250,Voluntary Withdrawal,52,0.987
NCT00601250,Voluntary Withdrawal,60,0.987
NCT00601250,Voluntary Withdrawal,62,0.9855
NCT00601250,Voluntary Withdrawal,65,0.9855
NCT00601250,Voluntary Withdrawal,69,0.9841
NCT00601250,Voluntary Withdrawal,84,0.9826
NCT00601250,Voluntary Withdrawal,91,0.9826
NCT00601250,Voluntary Withdrawal,95,0.9811
NCT00601250,Voluntary Withdrawal,110,0.9811
NCT00601250,Voluntary Withdrawal,114,0.9796
NCT00601250,Voluntary Withdrawal,126,0.9796
NCT00601250,Voluntary Withdrawal,127,0.9782
NCT00601250,Voluntary Withdrawal,133,0.9767
NCT00601250,Voluntary Withdrawal,155,0.9767
NCT00601250,Voluntary Withdrawal,160,0.9752
NCT00601250,Voluntary Withdrawal,207,0.9752
NCT00602472,Adverse Event,2,0.9991
NCT00602472,Adverse Event,5,0.9981
NCT00602472,Adverse Event,7,0.9962
NCT00602472,Adverse Event,11,0.9943
NCT00602472,Adverse Event,21,0.9943
NCT00602472,Adverse Event,27,0.9905
NCT00602472,Adverse Event,41,0.9905
NCT00602472,Adverse Event,46,0.9895
NCT00602472,Adverse Event,64,0.9886
NCT00602472,Adverse Event,72,0.9867
NCT00602472,Adverse Event,82,0.9867
NCT00602472,Adverse Event,84,0.9847
NCT00602472,Adverse Event,88,0.9847
NCT00602472,Adverse Event,92,0.9828
NCT00602472,Adverse Event,95,0.9828
NCT00602472,Adverse Event,97,0.9818
NCT00602472,Adverse Event,98,0.9798
NCT00602472,Adverse Event,110,0.9779
NCT00602472,Adverse Event,123,0.9779
NCT00602472,Adverse Event,126,0.9769
NCT00602472,Adverse Event,131,0.9769
NCT00602472,Adverse Event,132,0.9759
NCT00602472,Adverse Event,141,0.9759
NCT00602472,Adverse Event,149,0.974
NCT00602472,Adverse Event,164,0.974
NCT00602472,Adverse Event,165,0.9729
NCT00602472,Adverse Event,213,0.9729
NCT00602472,Protocol Violation,2,1
NCT00602472,Protocol Violation,3,0.9991
NCT00602472,Protocol Violation,17,0.9991
NCT00602472,Protocol Violation,19,0.9981
NCT00602472,Protocol Violation,24,0.9981
NCT00602472,Protocol Violation,27,0.9971
NCT00602472,Protocol Violation,30,0.9952
NCT00602472,Protocol Violation,39,0.9943
NCT00602472,Protocol Violation,41,0.9923
NCT00602472,Protocol Violation,48,0.9923
NCT00602472,Protocol Violation,54,0.9904
NCT00602472,Protocol Violation,62,0.9895
NCT00602472,Protocol Violation,83,0.9895
NCT00602472,Protocol Violation,85,0.9875
NCT00602472,Protocol Violation,88,0.9865
NCT00602472,Protocol Violation,100,0.9865
NCT00602472,Protocol Violation,105,0.9856
NCT00602472,Protocol Violation,123,0.9856
NCT00602472,Protocol Violation,126,0.9846
NCT00602472,Protocol Violation,128,0.9846
NCT00602472,Protocol Violation,131,0.9826
NCT00602472,Protocol Violation,163,0.9826
NCT00602472,Protocol Violation,166,0.9805
NCT00602472,Protocol Violation,167,0.9805
NCT00602472,Protocol Violation,168,0.9794
NCT00602472,Protocol Violation,174,0.9794
NCT00602472,Protocol Violation,175,0.9748
NCT00602472,Protocol Violation,213,0.9748
NCT00602472,Voluntary Withdrawal,2,1
NCT00602472,Voluntary Withdrawal,11,1
NCT00602472,Voluntary Withdrawal,19,0.999
NCT00602472,Voluntary Withdrawal,21,0.9981
NCT00602472,Voluntary Withdrawal,28,0.9981
NCT00602472,Voluntary Withdrawal,29,0.9971
NCT00602472,Voluntary Withdrawal,40,0.9971
NCT00602472,Voluntary Withdrawal,41,0.9952
NCT00602472,Voluntary Withdrawal,46,0.9952
NCT00602472,Voluntary Withdrawal,48,0.9942
NCT00602472,Voluntary Withdrawal,62,0.9942
NCT00602472,Voluntary Withdrawal,64,0.9933
NCT00602472,Voluntary Withdrawal,67,0.9933
NCT00602472,Voluntary Withdrawal,68,0.9923
NCT00602472,Voluntary Withdrawal,78,0.9913
NCT00602472,Voluntary Withdrawal,82,0.9904
NCT00602472,Voluntary Withdrawal,83,0.9894
NCT00602472,Voluntary Withdrawal,88,0.9894
NCT00602472,Voluntary Withdrawal,91,0.98740000000000006
NCT00602472,Voluntary Withdrawal,96,0.9865
NCT00602472,Voluntary Withdrawal,100,0.9845
NCT00602472,Voluntary Withdrawal,126,0.9845
NCT00602472,Voluntary Withdrawal,128,0.9835
NCT00602472,Voluntary Withdrawal,131,0.9835
NCT00602472,Voluntary Withdrawal,135,0.9805
NCT00602472,Voluntary Withdrawal,144,0.9805
NCT00602472,Voluntary Withdrawal,145,0.9795
NCT00602472,Voluntary Withdrawal,213,0.9795
NCT00622284,Adverse Event,1,1
NCT00622284,Adverse Event,6,0.9948
NCT00622284,Adverse Event,11,0.9935
NCT00622284,Adverse Event,12,0.9916
NCT00622284,Adverse Event,28,0.9845
NCT00622284,Adverse Event,32,0.9845
NCT00622284,Adverse Event,43,0.9779
NCT00622284,Adverse Event,57,0.9747
NCT00622284,Adverse Event,63,0.9701
NCT00622284,Adverse Event,74,0.9674
NCT00622284,Adverse Event,87,0.9601
NCT00622284,Adverse Event,119,0.9561
NCT00622284,Adverse Event,122,0.9541
NCT00622284,Adverse Event,159,0.9521
NCT00622284,Adverse Event,200,0.9473
NCT00622284,Adverse Event,204,0.9453
NCT00622284,Adverse Event,270,0.9398
NCT00622284,Adverse Event,299,0.9322
NCT00622284,Adverse Event,329,0.9287
NCT00622284,Adverse Event,392,0.9265
NCT00622284,Adverse Event,446,0.9208
NCT00622284,Adverse Event,466,0.9164
NCT00622284,Adverse Event,520,0.915
NCT00622284,Adverse Event,635,0.9062
NCT00622284,Adverse Event,655,0.901
NCT00622284,Adverse Event,669,0.901
NCT00622284,Adverse Event,701,0.8965
NCT00622284,Adverse Event,803,0.8965
NCT00622284,Lack of Efficacy,1,1
